,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,,,,,,,,,,,,,,,,,1.717766
1,,3.486215,1.435081,1.315583,1.313075,,,,,,,1.533744,1.646584,,3.898833999999999,7.588748,
2,1.092757,3.974891,,,,,,,,,,1.798373,,,5.999969999999999,,
3,,,,,,,11.576241,,,,,,,,,,
4,,,,,,,,,,,,,,,,,
